Treatment Function Code,Metric,Category,Waiting Bands,Count
Plastic Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,2560
Plastic Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,255
Plastic Surgery Service,Ethnicity,C: Any other white background,Total,5870
Plastic Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,195
Plastic Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,180
Plastic Surgery Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,15
Plastic Surgery Service,Ethnicity,D: White and Black Caribbean,Total,390
Plastic Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,120
Plastic Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,110
Plastic Surgery Service,Ethnicity,E: White and Black African,Over 52 Weeks,10
Plastic Surgery Service,Ethnicity,E: White and Black African,Total,235
Plastic Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,150
Plastic Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,130
Plastic Surgery Service,Ethnicity,F: White and Asian,Over 52 Weeks,10
Plastic Surgery Service,Ethnicity,F: White and Asian,Total,290
Plastic Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,365
Plastic Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,335
Plastic Surgery Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,30
Plastic Surgery Service,Ethnicity,G: Any other mixed background,Total,730
Plastic Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,945
Plastic Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,865
Plastic Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,100
Plastic Surgery Service,Ethnicity,H: Indian,Total,1910
Plastic Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,980
Plastic Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,875
Plastic Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,90
Plastic Surgery Service,Ethnicity,J: Pakistani,Total,1945
Plastic Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,290
Plastic Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,290
Plastic Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,35
Plastic Surgery Service,Ethnicity,K: Bangladeshi,Total,610
Plastic Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,930
Plastic Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,770
Plastic Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,80
Plastic Surgery Service,Ethnicity,L: Any other Asian background,Total,1780
Plastic Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,620
Plastic Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,565
Plastic Surgery Service,Ethnicity,M: Caribbean,Over 52 Weeks,50
Plastic Surgery Service,Ethnicity,M: Caribbean,Total,1230
Plastic Surgery Service,Ethnicity,N: African,01 To 18 Weeks,1025
Plastic Surgery Service,Ethnicity,N: African,18 To 52 Weeks,900
Plastic Surgery Service,Ethnicity,N: African,Over 52 Weeks,85
Plastic Surgery Service,Ethnicity,N: African,Total,2015
Plastic Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,510
Plastic Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,470
Plastic Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,35
Plastic Surgery Service,Ethnicity,P: Any other Black background,Total,1010
Plastic Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,175
Plastic Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,150
Plastic Surgery Service,Ethnicity,R: Chinese,Over 52 Weeks,15
Plastic Surgery Service,Ethnicity,R: Chinese,Total,340
Plastic Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,510
Plastic Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,410
Plastic Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,40
Plastic Surgery Service,Ethnicity,S: Any other ethnic group,Total,960
Plastic Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,2165
Plastic Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,1410
Plastic Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,125
Plastic Surgery Service,Ethnicity,Z: Not stated,Total,3700
Plastic Surgery Service,IMD,1,Unknown Clock Start,*
Plastic Surgery Service,IMD,1,01 To 18 Weeks,4950
Plastic Surgery Service,IMD,1,18 To 52 Weeks,4090
Plastic Surgery Service,IMD,1,Over 52 Weeks,400
Plastic Surgery Service,IMD,1,Total,9440
Plastic Surgery Service,IMD,10,01 To 18 Weeks,6620
Plastic Surgery Service,IMD,10,18 To 52 Weeks,4190
Plastic Surgery Service,IMD,10,Over 52 Weeks,385
Plastic Surgery Service,IMD,10,Total,11200
Plastic Surgery Service,IMD,2,01 To 18 Weeks,5065
Plastic Surgery Service,IMD,2,18 To 52 Weeks,3845
Plastic Surgery Service,IMD,2,Over 52 Weeks,385
Plastic Surgery Service,IMD,2,Total,9295
Plastic Surgery Service,IMD,3,01 To 18 Weeks,5235
Plastic Surgery Service,IMD,3,18 To 52 Weeks,3960
Plastic Surgery Service,IMD,3,Over 52 Weeks,370
Plastic Surgery Service,IMD,3,Total,9565
Plastic Surgery Service,IMD,4,01 To 18 Weeks,5535
Plastic Surgery Service,IMD,4,18 To 52 Weeks,3965
Plastic Surgery Service,IMD,4,Over 52 Weeks,370
Plastic Surgery Service,IMD,4,Total,9865
Plastic Surgery Service,IMD,5,Unknown Clock Start,*
Plastic Surgery Service,IMD,5,01 To 18 Weeks,5550
Plastic Surgery Service,IMD,5,18 To 52 Weeks,3910
Plastic Surgery Service,IMD,5,Over 52 Weeks,365
Plastic Surgery Service,IMD,5,Total,9825
Plastic Surgery Service,IMD,6,Unknown Clock Start,*
Plastic Surgery Service,IMD,6,01 To 18 Weeks,5845
Plastic Surgery Service,IMD,6,18 To 52 Weeks,4175
Plastic Surgery Service,IMD,6,Over 52 Weeks,405
Plastic Surgery Service,IMD,6,Total,10430
Plastic Surgery Service,IMD,7,Unknown Clock Start,*
Plastic Surgery Service,IMD,7,01 To 18 Weeks,5905
Plastic Surgery Service,IMD,7,18 To 52 Weeks,4100
Plastic Surgery Service,IMD,7,Over 52 Weeks,385
Plastic Surgery Service,IMD,7,Total,10390
Plastic Surgery Service,IMD,8,01 To 18 Weeks,6205
Plastic Surgery Service,IMD,8,18 To 52 Weeks,4215
Plastic Surgery Service,IMD,8,Over 52 Weeks,385
Plastic Surgery Service,IMD,8,Total,10805
Plastic Surgery Service,IMD,9,Unknown Clock Start,*
Plastic Surgery Service,IMD,9,01 To 18 Weeks,6455
Plastic Surgery Service,IMD,9,18 To 52 Weeks,4130
Plastic Surgery Service,IMD,9,Over 52 Weeks,390
Plastic Surgery Service,IMD,9,Total,10980
Plastic Surgery Service,Sex,Female,Unknown Clock Start,*
Plastic Surgery Service,Sex,Female,01 To 18 Weeks,30105
Plastic Surgery Service,Sex,Female,18 To 52 Weeks,22230
Plastic Surgery Service,Sex,Female,Over 52 Weeks,2190
Plastic Surgery Service,Sex,Female,Total,54530
Plastic Surgery Service,Sex,Male,Unknown Clock Start,*
Plastic Surgery Service,Sex,Male,01 To 18 Weeks,26340
Plastic Surgery Service,Sex,Male,18 To 52 Weeks,17960
Plastic Surgery Service,Sex,Male,Over 52 Weeks,1690
Plastic Surgery Service,Sex,Male,Total,45990
Respiratory Medicine Service,Age,0-18 Years,Unknown Clock Start,10
Respiratory Medicine Service,Age,0-18 Years,01 To 18 Weeks,1410
Respiratory Medicine Service,Age,0-18 Years,18 To 52 Weeks,565
Respiratory Medicine Service,Age,0-18 Years,Over 52 Weeks,15
Respiratory Medicine Service,Age,0-18 Years,Total,1995
Respiratory Medicine Service,Age,19-64 Years,Unknown Clock Start,105
Respiratory Medicine Service,Age,19-64 Years,01 To 18 Weeks,66355
Respiratory Medicine Service,Age,19-64 Years,18 To 52 Weeks,35400
Respiratory Medicine Service,Age,19-64 Years,Over 52 Weeks,1075
Respiratory Medicine Service,Age,19-64 Years,Total,102930
Respiratory Medicine Service,Age,Over 65 Years,Unknown Clock Start,150
Respiratory Medicine Service,Age,Over 65 Years,01 To 18 Weeks,51610
Respiratory Medicine Service,Age,Over 65 Years,18 To 52 Weeks,23665
Respiratory Medicine Service,Age,Over 65 Years,Over 52 Weeks,695
Respiratory Medicine Service,Age,Over 65 Years,Total,76120
Respiratory Medicine Service,Ethnicity,99: Not known,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,99: Not known,01 To 18 Weeks,4415
Respiratory Medicine Service,Ethnicity,99: Not known,18 To 52 Weeks,1735
Respiratory Medicine Service,Ethnicity,99: Not known,Over 52 Weeks,50
Respiratory Medicine Service,Ethnicity,99: Not known,Total,6205
Respiratory Medicine Service,Ethnicity,A: British,Unknown Clock Start,190
Respiratory Medicine Service,Ethnicity,A: British,01 To 18 Weeks,86000
Respiratory Medicine Service,Ethnicity,A: British,18 To 52 Weeks,42510
Respiratory Medicine Service,Ethnicity,A: British,Over 52 Weeks,1185
Respiratory Medicine Service,Ethnicity,A: British,Total,129890
Respiratory Medicine Service,Ethnicity,B: Irish,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,B: Irish,01 To 18 Weeks,935
Respiratory Medicine Service,Ethnicity,B: Irish,18 To 52 Weeks,415
Respiratory Medicine Service,Ethnicity,B: Irish,Over 52 Weeks,15
Respiratory Medicine Service,Ethnicity,B: Irish,Total,1365
Respiratory Medicine Service,Ethnicity,C: Any other white background,Unknown Clock Start,15
Respiratory Medicine Service,Ethnicity,C: Any other white background,01 To 18 Weeks,6340
Respiratory Medicine Service,Ethnicity,C: Any other white background,18 To 52 Weeks,3525
Respiratory Medicine Service,Ethnicity,C: Any other white background,Over 52 Weeks,140
Respiratory Medicine Service,Ethnicity,C: Any other white background,Total,10015
Respiratory Medicine Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,350
Respiratory Medicine Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,165
Respiratory Medicine Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
Respiratory Medicine Service,Ethnicity,D: White and Black Caribbean,Total,520
Respiratory Medicine Service,Ethnicity,E: White and Black African,01 To 18 Weeks,190
Respiratory Medicine Service,Ethnicity,E: White and Black African,18 To 52 Weeks,95
Respiratory Medicine Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
Respiratory Medicine Service,Ethnicity,E: White and Black African,Total,290
Respiratory Medicine Service,Ethnicity,F: White and Asian,01 To 18 Weeks,260
Respiratory Medicine Service,Ethnicity,F: White and Asian,18 To 52 Weeks,160
Respiratory Medicine Service,Ethnicity,F: White and Asian,Over 52 Weeks,*
Respiratory Medicine Service,Ethnicity,F: White and Asian,Total,425
Respiratory Medicine Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,705
Respiratory Medicine Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,380
Respiratory Medicine Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,10
Respiratory Medicine Service,Ethnicity,G: Any other mixed background,Total,1100
Respiratory Medicine Service,Ethnicity,H: Indian,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,H: Indian,01 To 18 Weeks,3580
Respiratory Medicine Service,Ethnicity,H: Indian,18 To 52 Weeks,1725
Respiratory Medicine Service,Ethnicity,H: Indian,Over 52 Weeks,50
Respiratory Medicine Service,Ethnicity,H: Indian,Total,5360
Respiratory Medicine Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,J: Pakistani,01 To 18 Weeks,2480
Respiratory Medicine Service,Ethnicity,J: Pakistani,18 To 52 Weeks,1305
Respiratory Medicine Service,Ethnicity,J: Pakistani,Over 52 Weeks,60
Respiratory Medicine Service,Ethnicity,J: Pakistani,Total,3845
Respiratory Medicine Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1130
Respiratory Medicine Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,780
Respiratory Medicine Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,25
Respiratory Medicine Service,Ethnicity,K: Bangladeshi,Total,1935
Respiratory Medicine Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,15
Respiratory Medicine Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,2910
Respiratory Medicine Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,1560
Respiratory Medicine Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,55
Respiratory Medicine Service,Ethnicity,L: Any other Asian background,Total,4545
Respiratory Medicine Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,M: Caribbean,01 To 18 Weeks,1440
Respiratory Medicine Service,Ethnicity,M: Caribbean,18 To 52 Weeks,730
Respiratory Medicine Service,Ethnicity,M: Caribbean,Over 52 Weeks,30
Respiratory Medicine Service,Ethnicity,M: Caribbean,Total,2200
Respiratory Medicine Service,Ethnicity,N: African,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,N: African,01 To 18 Weeks,2205
Respiratory Medicine Service,Ethnicity,N: African,18 To 52 Weeks,1020
Respiratory Medicine Service,Ethnicity,N: African,Over 52 Weeks,35
Respiratory Medicine Service,Ethnicity,N: African,Total,3265
Respiratory Medicine Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1120
Respiratory Medicine Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,540
Respiratory Medicine Service,Ethnicity,P: Any other Black background,Over 52 Weeks,10
Respiratory Medicine Service,Ethnicity,P: Any other Black background,Total,1675
Respiratory Medicine Service,Ethnicity,R: Chinese,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,R: Chinese,01 To 18 Weeks,480
Respiratory Medicine Service,Ethnicity,R: Chinese,18 To 52 Weeks,275
Respiratory Medicine Service,Ethnicity,R: Chinese,Over 52 Weeks,10
Respiratory Medicine Service,Ethnicity,R: Chinese,Total,765
Respiratory Medicine Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1320
Respiratory Medicine Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,595
Respiratory Medicine Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,20
Respiratory Medicine Service,Ethnicity,S: Any other ethnic group,Total,1940
Respiratory Medicine Service,Ethnicity,Z: Not stated,Unknown Clock Start,10
Respiratory Medicine Service,Ethnicity,Z: Not stated,01 To 18 Weeks,5020
Respiratory Medicine Service,Ethnicity,Z: Not stated,18 To 52 Weeks,2280
Respiratory Medicine Service,Ethnicity,Z: Not stated,Over 52 Weeks,75
Respiratory Medicine Service,Ethnicity,Z: Not stated,Total,7385
Respiratory Medicine Service,IMD,1,Unknown Clock Start,*
Respiratory Medicine Service,IMD,1,01 To 18 Weeks,13615
Respiratory Medicine Service,IMD,1,18 To 52 Weeks,5915
Respiratory Medicine Service,IMD,1,Over 52 Weeks,170
Respiratory Medicine Service,IMD,1,Total,19705
Respiratory Medicine Service,IMD,10,Unknown Clock Start,65
Respiratory Medicine Service,IMD,10,01 To 18 Weeks,8860
Respiratory Medicine Service,IMD,10,18 To 52 Weeks,4725
Respiratory Medicine Service,IMD,10,Over 52 Weeks,150
Respiratory Medicine Service,IMD,10,Total,13800
Respiratory Medicine Service,IMD,2,Unknown Clock Start,*
Respiratory Medicine Service,IMD,2,01 To 18 Weeks,13470
Respiratory Medicine Service,IMD,2,18 To 52 Weeks,6200
Respiratory Medicine Service,IMD,2,Over 52 Weeks,175
Respiratory Medicine Service,IMD,2,Total,19855
Respiratory Medicine Service,IMD,3,Unknown Clock Start,25
Respiratory Medicine Service,IMD,3,01 To 18 Weeks,13185
Respiratory Medicine Service,IMD,3,18 To 52 Weeks,6715
Respiratory Medicine Service,IMD,3,Over 52 Weeks,205
Respiratory Medicine Service,IMD,3,Total,20125
Respiratory Medicine Service,IMD,4,Unknown Clock Start,25
Respiratory Medicine Service,IMD,4,01 To 18 Weeks,12620
Respiratory Medicine Service,IMD,4,18 To 52 Weeks,6375
Respiratory Medicine Service,IMD,4,Over 52 Weeks,200
Respiratory Medicine Service,IMD,4,Total,19225
Respiratory Medicine Service,IMD,5,Unknown Clock Start,10
Respiratory Medicine Service,IMD,5,01 To 18 Weeks,12100
Respiratory Medicine Service,IMD,5,18 To 52 Weeks,6095
Respiratory Medicine Service,IMD,5,Over 52 Weeks,190
Respiratory Medicine Service,IMD,5,Total,18395
Respiratory Medicine Service,IMD,6,Unknown Clock Start,25
Respiratory Medicine Service,IMD,6,01 To 18 Weeks,11545
Respiratory Medicine Service,IMD,6,18 To 52 Weeks,5765
Respiratory Medicine Service,IMD,6,Over 52 Weeks,155
Respiratory Medicine Service,IMD,6,Total,17485
Respiratory Medicine Service,IMD,7,Unknown Clock Start,25
Respiratory Medicine Service,IMD,7,01 To 18 Weeks,11060
Respiratory Medicine Service,IMD,7,18 To 52 Weeks,5675
Respiratory Medicine Service,IMD,7,Over 52 Weeks,165
Respiratory Medicine Service,IMD,7,Total,16925
Respiratory Medicine Service,IMD,8,Unknown Clock Start,35
Respiratory Medicine Service,IMD,8,01 To 18 Weeks,10660
Respiratory Medicine Service,IMD,8,18 To 52 Weeks,5615
Respiratory Medicine Service,IMD,8,Over 52 Weeks,165
Respiratory Medicine Service,IMD,8,Total,16475
Respiratory Medicine Service,IMD,9,Unknown Clock Start,40
Respiratory Medicine Service,IMD,9,01 To 18 Weeks,10135
Respiratory Medicine Service,IMD,9,18 To 52 Weeks,5330
Respiratory Medicine Service,IMD,9,Over 52 Weeks,170
Respiratory Medicine Service,IMD,9,Total,15675
Respiratory Medicine Service,Sex,Female,Unknown Clock Start,140
Respiratory Medicine Service,Sex,Female,01 To 18 Weeks,55160
Respiratory Medicine Service,Sex,Female,18 To 52 Weeks,27675
Respiratory Medicine Service,Sex,Female,Over 52 Weeks,860
Respiratory Medicine Service,Sex,Female,Total,83830
Respiratory Medicine Service,Sex,Male,Unknown Clock Start,120
Respiratory Medicine Service,Sex,Male,01 To 18 Weeks,57955
Respiratory Medicine Service,Sex,Male,18 To 52 Weeks,28745
Respiratory Medicine Service,Sex,Male,Over 52 Weeks,790
Respiratory Medicine Service,Sex,Male,Total,87610
Rheumatology Service,Age,0-18 Years,01 To 18 Weeks,1455
Rheumatology Service,Age,0-18 Years,18 To 52 Weeks,695
Rheumatology Service,Age,0-18 Years,Over 52 Weeks,25
Rheumatology Service,Age,0-18 Years,Total,2175
Rheumatology Service,Age,19-64 Years,Unknown Clock Start,115
Rheumatology Service,Age,19-64 Years,01 To 18 Weeks,48870
Rheumatology Service,Age,19-64 Years,18 To 52 Weeks,24920
Rheumatology Service,Age,19-64 Years,Over 52 Weeks,720
Rheumatology Service,Age,19-64 Years,Total,74625
Rheumatology Service,Age,Over 65 Years,Unknown Clock Start,135
Rheumatology Service,Age,Over 65 Years,01 To 18 Weeks,27620
Rheumatology Service,Age,Over 65 Years,18 To 52 Weeks,12570
Rheumatology Service,Age,Over 65 Years,Over 52 Weeks,355
Rheumatology Service,Age,Over 65 Years,Total,40675
Rheumatology Service,Ethnicity,99: Not known,01 To 18 Weeks,2750
Rheumatology Service,Ethnicity,99: Not known,18 To 52 Weeks,1120
Rheumatology Service,Ethnicity,99: Not known,Over 52 Weeks,55
Rheumatology Service,Ethnicity,99: Not known,Total,3925
Rheumatology Service,Ethnicity,A: British,Unknown Clock Start,200
Rheumatology Service,Ethnicity,A: British,01 To 18 Weeks,58710
Rheumatology Service,Ethnicity,A: British,18 To 52 Weeks,28660
Rheumatology Service,Ethnicity,A: British,Over 52 Weeks,845
Rheumatology Service,Ethnicity,A: British,Total,88415
Rheumatology Service,Ethnicity,B: Irish,Unknown Clock Start,*
Rheumatology Service,Ethnicity,B: Irish,01 To 18 Weeks,470
Rheumatology Service,Ethnicity,B: Irish,18 To 52 Weeks,230
Rheumatology Service,Ethnicity,B: Irish,Over 52 Weeks,*
Rheumatology Service,Ethnicity,B: Irish,Total,710
Rheumatology Service,Ethnicity,C: Any other white background,Unknown Clock Start,10
Rheumatology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,4155
Rheumatology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,2260
Rheumatology Service,Ethnicity,C: Any other white background,Over 52 Weeks,60
Rheumatology Service,Ethnicity,C: Any other white background,Total,6485
Rheumatology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,225
Rheumatology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,105
Rheumatology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
Rheumatology Service,Ethnicity,D: White and Black Caribbean,Total,335
Rheumatology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,120
Rheumatology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,65
Rheumatology Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
Rheumatology Service,Ethnicity,E: White and Black African,Total,190
Rheumatology Service,Ethnicity,F: White and Asian,Unknown Clock Start,*
Rheumatology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,220
Rheumatology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,105
Rheumatology Service,Ethnicity,F: White and Asian,Over 52 Weeks,*
Rheumatology Service,Ethnicity,F: White and Asian,Total,330
Rheumatology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,470
Rheumatology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,250
Rheumatology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
Rheumatology Service,Ethnicity,G: Any other mixed background,Total,725
Rheumatology Service,Ethnicity,H: Indian,Unknown Clock Start,10
Rheumatology Service,Ethnicity,H: Indian,01 To 18 Weeks,2170
Rheumatology Service,Ethnicity,H: Indian,18 To 52 Weeks,1285
Rheumatology Service,Ethnicity,H: Indian,Over 52 Weeks,20
Rheumatology Service,Ethnicity,H: Indian,Total,3485
Rheumatology Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
Rheumatology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,1750
Rheumatology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,745
Rheumatology Service,Ethnicity,J: Pakistani,Over 52 Weeks,15
Rheumatology Service,Ethnicity,J: Pakistani,Total,2510
Rheumatology Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
Rheumatology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,550
Rheumatology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,240
Rheumatology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
Rheumatology Service,Ethnicity,K: Bangladeshi,Total,795
Rheumatology Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
Rheumatology Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,1550
Rheumatology Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,780
Rheumatology Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,10
Rheumatology Service,Ethnicity,L: Any other Asian background,Total,2350
Rheumatology Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Rheumatology Service,Ethnicity,M: Caribbean,01 To 18 Weeks,700
Rheumatology Service,Ethnicity,M: Caribbean,18 To 52 Weeks,300
Rheumatology Service,Ethnicity,M: Caribbean,Over 52 Weeks,*
Rheumatology Service,Ethnicity,M: Caribbean,Total,1005
Rheumatology Service,Ethnicity,N: African,01 To 18 Weeks,1025
Rheumatology Service,Ethnicity,N: African,18 To 52 Weeks,485
Rheumatology Service,Ethnicity,N: African,Over 52 Weeks,10
Rheumatology Service,Ethnicity,N: African,Total,1520
Rheumatology Service,Ethnicity,P: Any other Black background,Unknown Clock Start,*
Rheumatology Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,570
Rheumatology Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,220
Rheumatology Service,Ethnicity,P: Any other Black background,Over 52 Weeks,*
Rheumatology Service,Ethnicity,P: Any other Black background,Total,800
Rheumatology Service,Ethnicity,R: Chinese,Unknown Clock Start,*
Rheumatology Service,Ethnicity,R: Chinese,01 To 18 Weeks,280
Rheumatology Service,Ethnicity,R: Chinese,18 To 52 Weeks,140
Rheumatology Service,Ethnicity,R: Chinese,Over 52 Weeks,*
Rheumatology Service,Ethnicity,R: Chinese,Total,425
Rheumatology Service,Ethnicity,S: Any other ethnic group,Unknown Clock Start,*
Rheumatology Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,710
Rheumatology Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,350
Rheumatology Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,10
Rheumatology Service,Ethnicity,S: Any other ethnic group,Total,1070
Rheumatology Service,Ethnicity,Z: Not stated,Unknown Clock Start,10
Rheumatology Service,Ethnicity,Z: Not stated,01 To 18 Weeks,2990
Rheumatology Service,Ethnicity,Z: Not stated,18 To 52 Weeks,1330
Rheumatology Service,Ethnicity,Z: Not stated,Over 52 Weeks,40
Rheumatology Service,Ethnicity,Z: Not stated,Total,4365
Rheumatology Service,IMD,1,Unknown Clock Start,*
Rheumatology Service,IMD,1,01 To 18 Weeks,7225
Rheumatology Service,IMD,1,18 To 52 Weeks,3540
Rheumatology Service,IMD,1,Over 52 Weeks,80
Rheumatology Service,IMD,1,Total,10845
Rheumatology Service,IMD,10,Unknown Clock Start,65
Rheumatology Service,IMD,10,01 To 18 Weeks,6835
Rheumatology Service,IMD,10,18 To 52 Weeks,3140
Rheumatology Service,IMD,10,Over 52 Weeks,115
Rheumatology Service,IMD,10,Total,10150
Rheumatology Service,IMD,2,Unknown Clock Start,*
Rheumatology Service,IMD,2,01 To 18 Weeks,7465
Rheumatology Service,IMD,2,18 To 52 Weeks,3655
Rheumatology Service,IMD,2,Over 52 Weeks,70
Rheumatology Service,IMD,2,Total,11195
Rheumatology Service,IMD,3,Unknown Clock Start,20
Rheumatology Service,IMD,3,01 To 18 Weeks,7730
Rheumatology Service,IMD,3,18 To 52 Weeks,3940
Rheumatology Service,IMD,3,Over 52 Weeks,105
Rheumatology Service,IMD,3,Total,11795
Rheumatology Service,IMD,4,Unknown Clock Start,30
Rheumatology Service,IMD,4,01 To 18 Weeks,7900
Rheumatology Service,IMD,4,18 To 52 Weeks,3950
Rheumatology Service,IMD,4,Over 52 Weeks,90
Rheumatology Service,IMD,4,Total,11975
Rheumatology Service,IMD,5,Unknown Clock Start,15
Rheumatology Service,IMD,5,01 To 18 Weeks,8000
Rheumatology Service,IMD,5,18 To 52 Weeks,3940
Rheumatology Service,IMD,5,Over 52 Weeks,115
Rheumatology Service,IMD,5,Total,12075
Rheumatology Service,IMD,6,Unknown Clock Start,15
Rheumatology Service,IMD,6,01 To 18 Weeks,8135
Rheumatology Service,IMD,6,18 To 52 Weeks,4035
Rheumatology Service,IMD,6,Over 52 Weeks,125
Rheumatology Service,IMD,6,Total,12310
Rheumatology Service,IMD,7,Unknown Clock Start,25
Rheumatology Service,IMD,7,01 To 18 Weeks,8060
Rheumatology Service,IMD,7,18 To 52 Weeks,3920
Rheumatology Service,IMD,7,Over 52 Weeks,115
Rheumatology Service,IMD,7,Total,12120
Rheumatology Service,IMD,8,Unknown Clock Start,35
Rheumatology Service,IMD,8,01 To 18 Weeks,7925
Rheumatology Service,IMD,8,18 To 52 Weeks,3995
Rheumatology Service,IMD,8,Over 52 Weeks,135
