Treatment Function Code,Metric,Category,Waiting Bands,Count
Other - Surgical Services,IMD,2,Unknown Clock Start,*
Other - Surgical Services,IMD,2,01 To 18 Weeks,31740
Other - Surgical Services,IMD,2,18 To 52 Weeks,18810
Other - Surgical Services,IMD,2,Over 52 Weeks,1040
Other - Surgical Services,IMD,2,Total,51595
Other - Surgical Services,IMD,3,Unknown Clock Start,15
Other - Surgical Services,IMD,3,01 To 18 Weeks,31890
Other - Surgical Services,IMD,3,18 To 52 Weeks,19220
Other - Surgical Services,IMD,3,Over 52 Weeks,1130
Other - Surgical Services,IMD,3,Total,52255
Other - Surgical Services,IMD,4,Unknown Clock Start,10
Other - Surgical Services,IMD,4,01 To 18 Weeks,32455
Other - Surgical Services,IMD,4,18 To 52 Weeks,18690
Other - Surgical Services,IMD,4,Over 52 Weeks,1045
Other - Surgical Services,IMD,4,Total,52200
Other - Surgical Services,IMD,5,Unknown Clock Start,*
Other - Surgical Services,IMD,5,01 To 18 Weeks,31625
Other - Surgical Services,IMD,5,18 To 52 Weeks,18090
Other - Surgical Services,IMD,5,Over 52 Weeks,1000
Other - Surgical Services,IMD,5,Total,50720
Other - Surgical Services,IMD,6,Unknown Clock Start,10
Other - Surgical Services,IMD,6,01 To 18 Weeks,31615
Other - Surgical Services,IMD,6,18 To 52 Weeks,18300
Other - Surgical Services,IMD,6,Over 52 Weeks,1105
Other - Surgical Services,IMD,6,Total,51030
Other - Surgical Services,IMD,7,Unknown Clock Start,10
Other - Surgical Services,IMD,7,01 To 18 Weeks,30610
Other - Surgical Services,IMD,7,18 To 52 Weeks,17375
Other - Surgical Services,IMD,7,Over 52 Weeks,1005
Other - Surgical Services,IMD,7,Total,49000
Other - Surgical Services,IMD,8,Unknown Clock Start,*
Other - Surgical Services,IMD,8,01 To 18 Weeks,29560
Other - Surgical Services,IMD,8,18 To 52 Weeks,16535
Other - Surgical Services,IMD,8,Over 52 Weeks,965
Other - Surgical Services,IMD,8,Total,47065
Other - Surgical Services,IMD,9,Unknown Clock Start,10
Other - Surgical Services,IMD,9,01 To 18 Weeks,28935
Other - Surgical Services,IMD,9,18 To 52 Weeks,16270
Other - Surgical Services,IMD,9,Over 52 Weeks,940
Other - Surgical Services,IMD,9,Total,46150
Other - Surgical Services,Sex,Female,Unknown Clock Start,45
Other - Surgical Services,Sex,Female,01 To 18 Weeks,174610
Other - Surgical Services,Sex,Female,18 To 52 Weeks,89080
Other - Surgical Services,Sex,Female,Over 52 Weeks,4680
Other - Surgical Services,Sex,Female,Total,268415
Other - Surgical Services,Sex,Male,Unknown Clock Start,40
Other - Surgical Services,Sex,Male,01 To 18 Weeks,107170
Other - Surgical Services,Sex,Male,18 To 52 Weeks,69865
Other - Surgical Services,Sex,Male,Over 52 Weeks,3970
Other - Surgical Services,Sex,Male,Total,181040
Plastic Surgery Service,Age,0-18 Years,Unknown Clock Start,*
Plastic Surgery Service,Age,0-18 Years,01 To 18 Weeks,3215
Plastic Surgery Service,Age,0-18 Years,18 To 52 Weeks,2405
Plastic Surgery Service,Age,0-18 Years,Over 52 Weeks,225
Plastic Surgery Service,Age,0-18 Years,Total,5845
Plastic Surgery Service,Age,19-64 Years,Unknown Clock Start,*
Plastic Surgery Service,Age,19-64 Years,01 To 18 Weeks,28815
Plastic Surgery Service,Age,19-64 Years,18 To 52 Weeks,26060
Plastic Surgery Service,Age,19-64 Years,Over 52 Weeks,2335
Plastic Surgery Service,Age,19-64 Years,Total,57220
Plastic Surgery Service,Age,Over 65 Years,Unknown Clock Start,*
Plastic Surgery Service,Age,Over 65 Years,01 To 18 Weeks,22800
Plastic Surgery Service,Age,Over 65 Years,18 To 52 Weeks,15985
Plastic Surgery Service,Age,Over 65 Years,Over 52 Weeks,1060
Plastic Surgery Service,Age,Over 65 Years,Total,39850
Plastic Surgery Service,Ethnicity,99: Not known,01 To 18 Weeks,1705
Plastic Surgery Service,Ethnicity,99: Not known,18 To 52 Weeks,1200
Plastic Surgery Service,Ethnicity,99: Not known,Over 52 Weeks,95
Plastic Surgery Service,Ethnicity,99: Not known,Total,3000
Plastic Surgery Service,Ethnicity,A: British,Unknown Clock Start,10
Plastic Surgery Service,Ethnicity,A: British,01 To 18 Weeks,41640
Plastic Surgery Service,Ethnicity,A: British,18 To 52 Weeks,32735
Plastic Surgery Service,Ethnicity,A: British,Over 52 Weeks,2580
Plastic Surgery Service,Ethnicity,A: British,Total,76965
Plastic Surgery Service,Ethnicity,B: Irish,Unknown Clock Start,*
Plastic Surgery Service,Ethnicity,B: Irish,01 To 18 Weeks,350
Plastic Surgery Service,Ethnicity,B: Irish,18 To 52 Weeks,260
Plastic Surgery Service,Ethnicity,B: Irish,Over 52 Weeks,25
Plastic Surgery Service,Ethnicity,B: Irish,Total,635
Plastic Surgery Service,Ethnicity,C: Any other white background,01 To 18 Weeks,3015
Plastic Surgery Service,Ethnicity,C: Any other white background,18 To 52 Weeks,2680
Plastic Surgery Service,Ethnicity,C: Any other white background,Over 52 Weeks,255
Plastic Surgery Service,Ethnicity,C: Any other white background,Total,5950
Plastic Surgery Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,190
Plastic Surgery Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,195
Plastic Surgery Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,15
Plastic Surgery Service,Ethnicity,D: White and Black Caribbean,Total,400
Plastic Surgery Service,Ethnicity,E: White and Black African,01 To 18 Weeks,125
Plastic Surgery Service,Ethnicity,E: White and Black African,18 To 52 Weeks,110
Plastic Surgery Service,Ethnicity,E: White and Black African,Over 52 Weeks,10
Plastic Surgery Service,Ethnicity,E: White and Black African,Total,245
Plastic Surgery Service,Ethnicity,F: White and Asian,01 To 18 Weeks,150
Plastic Surgery Service,Ethnicity,F: White and Asian,18 To 52 Weeks,135
Plastic Surgery Service,Ethnicity,F: White and Asian,Over 52 Weeks,15
Plastic Surgery Service,Ethnicity,F: White and Asian,Total,300
Plastic Surgery Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,370
Plastic Surgery Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,325
Plastic Surgery Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,25
Plastic Surgery Service,Ethnicity,G: Any other mixed background,Total,720
Plastic Surgery Service,Ethnicity,H: Indian,01 To 18 Weeks,920
Plastic Surgery Service,Ethnicity,H: Indian,18 To 52 Weeks,900
Plastic Surgery Service,Ethnicity,H: Indian,Over 52 Weeks,80
Plastic Surgery Service,Ethnicity,H: Indian,Total,1895
Plastic Surgery Service,Ethnicity,J: Pakistani,01 To 18 Weeks,945
Plastic Surgery Service,Ethnicity,J: Pakistani,18 To 52 Weeks,870
Plastic Surgery Service,Ethnicity,J: Pakistani,Over 52 Weeks,85
Plastic Surgery Service,Ethnicity,J: Pakistani,Total,1900
Plastic Surgery Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,315
Plastic Surgery Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,285
Plastic Surgery Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,35
Plastic Surgery Service,Ethnicity,K: Bangladeshi,Total,640
Plastic Surgery Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,900
Plastic Surgery Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,855
Plastic Surgery Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,80
Plastic Surgery Service,Ethnicity,L: Any other Asian background,Total,1830
Plastic Surgery Service,Ethnicity,M: Caribbean,01 To 18 Weeks,605
Plastic Surgery Service,Ethnicity,M: Caribbean,18 To 52 Weeks,610
Plastic Surgery Service,Ethnicity,M: Caribbean,Over 52 Weeks,40
Plastic Surgery Service,Ethnicity,M: Caribbean,Total,1260
Plastic Surgery Service,Ethnicity,N: African,01 To 18 Weeks,1015
Plastic Surgery Service,Ethnicity,N: African,18 To 52 Weeks,955
Plastic Surgery Service,Ethnicity,N: African,Over 52 Weeks,85
Plastic Surgery Service,Ethnicity,N: African,Total,2055
Plastic Surgery Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,500
Plastic Surgery Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,490
Plastic Surgery Service,Ethnicity,P: Any other Black background,Over 52 Weeks,40
Plastic Surgery Service,Ethnicity,P: Any other Black background,Total,1030
Plastic Surgery Service,Ethnicity,R: Chinese,01 To 18 Weeks,175
Plastic Surgery Service,Ethnicity,R: Chinese,18 To 52 Weeks,165
Plastic Surgery Service,Ethnicity,R: Chinese,Over 52 Weeks,15
Plastic Surgery Service,Ethnicity,R: Chinese,Total,360
Plastic Surgery Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,495
Plastic Surgery Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,445
Plastic Surgery Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,35
Plastic Surgery Service,Ethnicity,S: Any other ethnic group,Total,975
Plastic Surgery Service,Ethnicity,Z: Not stated,01 To 18 Weeks,2165
Plastic Surgery Service,Ethnicity,Z: Not stated,18 To 52 Weeks,1530
Plastic Surgery Service,Ethnicity,Z: Not stated,Over 52 Weeks,110
Plastic Surgery Service,Ethnicity,Z: Not stated,Total,3805
Plastic Surgery Service,IMD,1,01 To 18 Weeks,4550
Plastic Surgery Service,IMD,1,18 To 52 Weeks,4325
Plastic Surgery Service,IMD,1,Over 52 Weeks,415
Plastic Surgery Service,IMD,1,Total,9290
Plastic Surgery Service,IMD,10,Unknown Clock Start,*
Plastic Surgery Service,IMD,10,01 To 18 Weeks,6370
Plastic Surgery Service,IMD,10,18 To 52 Weeks,4475
Plastic Surgery Service,IMD,10,Over 52 Weeks,355
Plastic Surgery Service,IMD,10,Total,11200
Plastic Surgery Service,IMD,2,01 To 18 Weeks,4730
Plastic Surgery Service,IMD,2,18 To 52 Weeks,4125
Plastic Surgery Service,IMD,2,Over 52 Weeks,365
Plastic Surgery Service,IMD,2,Total,9220
Plastic Surgery Service,IMD,3,Unknown Clock Start,*
Plastic Surgery Service,IMD,3,01 To 18 Weeks,4815
Plastic Surgery Service,IMD,3,18 To 52 Weeks,4300
Plastic Surgery Service,IMD,3,Over 52 Weeks,335
Plastic Surgery Service,IMD,3,Total,9445
Plastic Surgery Service,IMD,4,Unknown Clock Start,*
Plastic Surgery Service,IMD,4,01 To 18 Weeks,5115
Plastic Surgery Service,IMD,4,18 To 52 Weeks,4360
Plastic Surgery Service,IMD,4,Over 52 Weeks,355
Plastic Surgery Service,IMD,4,Total,9830
Plastic Surgery Service,IMD,5,Unknown Clock Start,*
Plastic Surgery Service,IMD,5,01 To 18 Weeks,5190
Plastic Surgery Service,IMD,5,18 To 52 Weeks,4210
Plastic Surgery Service,IMD,5,Over 52 Weeks,330
Plastic Surgery Service,IMD,5,Total,9730
Plastic Surgery Service,IMD,6,Unknown Clock Start,*
Plastic Surgery Service,IMD,6,01 To 18 Weeks,5510
Plastic Surgery Service,IMD,6,18 To 52 Weeks,4410
Plastic Surgery Service,IMD,6,Over 52 Weeks,355
Plastic Surgery Service,IMD,6,Total,10275
Plastic Surgery Service,IMD,7,01 To 18 Weeks,5600
Plastic Surgery Service,IMD,7,18 To 52 Weeks,4330
Plastic Surgery Service,IMD,7,Over 52 Weeks,340
Plastic Surgery Service,IMD,7,Total,10270
Plastic Surgery Service,IMD,8,Unknown Clock Start,*
Plastic Surgery Service,IMD,8,01 To 18 Weeks,5850
Plastic Surgery Service,IMD,8,18 To 52 Weeks,4520
Plastic Surgery Service,IMD,8,Over 52 Weeks,365
Plastic Surgery Service,IMD,8,Total,10740
Plastic Surgery Service,IMD,9,Unknown Clock Start,*
Plastic Surgery Service,IMD,9,01 To 18 Weeks,6075
Plastic Surgery Service,IMD,9,18 To 52 Weeks,4480
Plastic Surgery Service,IMD,9,Over 52 Weeks,315
Plastic Surgery Service,IMD,9,Total,10880
Plastic Surgery Service,Sex,Female,Unknown Clock Start,*
Plastic Surgery Service,Sex,Female,01 To 18 Weeks,27875
Plastic Surgery Service,Sex,Female,18 To 52 Weeks,23820
Plastic Surgery Service,Sex,Female,Over 52 Weeks,2060
Plastic Surgery Service,Sex,Female,Total,53760
Plastic Surgery Service,Sex,Male,Unknown Clock Start,*
Plastic Surgery Service,Sex,Male,01 To 18 Weeks,24865
Plastic Surgery Service,Sex,Male,18 To 52 Weeks,19160
Plastic Surgery Service,Sex,Male,Over 52 Weeks,1505
Plastic Surgery Service,Sex,Male,Total,45540
Respiratory Medicine Service,Age,0-18 Years,Unknown Clock Start,*
Respiratory Medicine Service,Age,0-18 Years,01 To 18 Weeks,1500
Respiratory Medicine Service,Age,0-18 Years,18 To 52 Weeks,530
Respiratory Medicine Service,Age,0-18 Years,Over 52 Weeks,15
Respiratory Medicine Service,Age,0-18 Years,Total,2045
Respiratory Medicine Service,Age,19-64 Years,Unknown Clock Start,30
Respiratory Medicine Service,Age,19-64 Years,01 To 18 Weeks,68510
Respiratory Medicine Service,Age,19-64 Years,18 To 52 Weeks,34655
Respiratory Medicine Service,Age,19-64 Years,Over 52 Weeks,875
Respiratory Medicine Service,Age,19-64 Years,Total,104070
Respiratory Medicine Service,Age,Over 65 Years,Unknown Clock Start,65
Respiratory Medicine Service,Age,Over 65 Years,01 To 18 Weeks,53150
Respiratory Medicine Service,Age,Over 65 Years,18 To 52 Weeks,23445
Respiratory Medicine Service,Age,Over 65 Years,Over 52 Weeks,615
Respiratory Medicine Service,Age,Over 65 Years,Total,77275
Respiratory Medicine Service,Ethnicity,99: Not known,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,99: Not known,01 To 18 Weeks,4555
Respiratory Medicine Service,Ethnicity,99: Not known,18 To 52 Weeks,1665
Respiratory Medicine Service,Ethnicity,99: Not known,Over 52 Weeks,45
Respiratory Medicine Service,Ethnicity,99: Not known,Total,6265
Respiratory Medicine Service,Ethnicity,A: British,Unknown Clock Start,110
Respiratory Medicine Service,Ethnicity,A: British,01 To 18 Weeks,87585
Respiratory Medicine Service,Ethnicity,A: British,18 To 52 Weeks,41625
Respiratory Medicine Service,Ethnicity,A: British,Over 52 Weeks,1080
Respiratory Medicine Service,Ethnicity,A: British,Total,130405
Respiratory Medicine Service,Ethnicity,B: Irish,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,B: Irish,01 To 18 Weeks,950
Respiratory Medicine Service,Ethnicity,B: Irish,18 To 52 Weeks,385
Respiratory Medicine Service,Ethnicity,B: Irish,Over 52 Weeks,10
Respiratory Medicine Service,Ethnicity,B: Irish,Total,1350
Respiratory Medicine Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,C: Any other white background,01 To 18 Weeks,6710
Respiratory Medicine Service,Ethnicity,C: Any other white background,18 To 52 Weeks,3405
Respiratory Medicine Service,Ethnicity,C: Any other white background,Over 52 Weeks,95
Respiratory Medicine Service,Ethnicity,C: Any other white background,Total,10215
Respiratory Medicine Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,380
Respiratory Medicine Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,150
Respiratory Medicine Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
Respiratory Medicine Service,Ethnicity,D: White and Black Caribbean,Total,535
Respiratory Medicine Service,Ethnicity,E: White and Black African,01 To 18 Weeks,215
Respiratory Medicine Service,Ethnicity,E: White and Black African,18 To 52 Weeks,90
Respiratory Medicine Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
Respiratory Medicine Service,Ethnicity,E: White and Black African,Total,310
Respiratory Medicine Service,Ethnicity,F: White and Asian,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,F: White and Asian,01 To 18 Weeks,285
Respiratory Medicine Service,Ethnicity,F: White and Asian,18 To 52 Weeks,165
Respiratory Medicine Service,Ethnicity,F: White and Asian,Over 52 Weeks,*
Respiratory Medicine Service,Ethnicity,F: White and Asian,Total,460
Respiratory Medicine Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,730
Respiratory Medicine Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,390
Respiratory Medicine Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,10
Respiratory Medicine Service,Ethnicity,G: Any other mixed background,Total,1130
Respiratory Medicine Service,Ethnicity,H: Indian,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,H: Indian,01 To 18 Weeks,3755
Respiratory Medicine Service,Ethnicity,H: Indian,18 To 52 Weeks,1695
Respiratory Medicine Service,Ethnicity,H: Indian,Over 52 Weeks,35
Respiratory Medicine Service,Ethnicity,H: Indian,Total,5485
Respiratory Medicine Service,Ethnicity,J: Pakistani,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,J: Pakistani,01 To 18 Weeks,2715
Respiratory Medicine Service,Ethnicity,J: Pakistani,18 To 52 Weeks,1275
Respiratory Medicine Service,Ethnicity,J: Pakistani,Over 52 Weeks,25
Respiratory Medicine Service,Ethnicity,J: Pakistani,Total,4015
Respiratory Medicine Service,Ethnicity,K: Bangladeshi,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,1320
Respiratory Medicine Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,785
Respiratory Medicine Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,20
Respiratory Medicine Service,Ethnicity,K: Bangladeshi,Total,2130
Respiratory Medicine Service,Ethnicity,L: Any other Asian background,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,L: Any other Asian background,01 To 18 Weeks,3005
Respiratory Medicine Service,Ethnicity,L: Any other Asian background,18 To 52 Weeks,1560
Respiratory Medicine Service,Ethnicity,L: Any other Asian background,Over 52 Weeks,40
Respiratory Medicine Service,Ethnicity,L: Any other Asian background,Total,4610
Respiratory Medicine Service,Ethnicity,M: Caribbean,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,M: Caribbean,01 To 18 Weeks,1535
Respiratory Medicine Service,Ethnicity,M: Caribbean,18 To 52 Weeks,725
Respiratory Medicine Service,Ethnicity,M: Caribbean,Over 52 Weeks,25
Respiratory Medicine Service,Ethnicity,M: Caribbean,Total,2285
Respiratory Medicine Service,Ethnicity,N: African,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,N: African,01 To 18 Weeks,2400
Respiratory Medicine Service,Ethnicity,N: African,18 To 52 Weeks,1030
Respiratory Medicine Service,Ethnicity,N: African,Over 52 Weeks,30
Respiratory Medicine Service,Ethnicity,N: African,Total,3460
Respiratory Medicine Service,Ethnicity,P: Any other Black background,01 To 18 Weeks,1200
Respiratory Medicine Service,Ethnicity,P: Any other Black background,18 To 52 Weeks,520
Respiratory Medicine Service,Ethnicity,P: Any other Black background,Over 52 Weeks,10
Respiratory Medicine Service,Ethnicity,P: Any other Black background,Total,1730
Respiratory Medicine Service,Ethnicity,R: Chinese,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,R: Chinese,01 To 18 Weeks,530
Respiratory Medicine Service,Ethnicity,R: Chinese,18 To 52 Weeks,270
Respiratory Medicine Service,Ethnicity,R: Chinese,Over 52 Weeks,*
Respiratory Medicine Service,Ethnicity,R: Chinese,Total,810
Respiratory Medicine Service,Ethnicity,S: Any other ethnic group,01 To 18 Weeks,1420
Respiratory Medicine Service,Ethnicity,S: Any other ethnic group,18 To 52 Weeks,630
Respiratory Medicine Service,Ethnicity,S: Any other ethnic group,Over 52 Weeks,15
Respiratory Medicine Service,Ethnicity,S: Any other ethnic group,Total,2060
Respiratory Medicine Service,Ethnicity,Z: Not stated,Unknown Clock Start,*
Respiratory Medicine Service,Ethnicity,Z: Not stated,01 To 18 Weeks,5435
Respiratory Medicine Service,Ethnicity,Z: Not stated,18 To 52 Weeks,2390
Respiratory Medicine Service,Ethnicity,Z: Not stated,Over 52 Weeks,45
Respiratory Medicine Service,Ethnicity,Z: Not stated,Total,7875
Respiratory Medicine Service,IMD,1,Unknown Clock Start,*
Respiratory Medicine Service,IMD,1,01 To 18 Weeks,13705
Respiratory Medicine Service,IMD,1,18 To 52 Weeks,5940
Respiratory Medicine Service,IMD,1,Over 52 Weeks,130
Respiratory Medicine Service,IMD,1,Total,19775
Respiratory Medicine Service,IMD,10,Unknown Clock Start,25
Respiratory Medicine Service,IMD,10,01 To 18 Weeks,9275
Respiratory Medicine Service,IMD,10,18 To 52 Weeks,4450
Respiratory Medicine Service,IMD,10,Over 52 Weeks,130
Respiratory Medicine Service,IMD,10,Total,13880
Respiratory Medicine Service,IMD,2,Unknown Clock Start,10
Respiratory Medicine Service,IMD,2,01 To 18 Weeks,13740
Respiratory Medicine Service,IMD,2,18 To 52 Weeks,6290
Respiratory Medicine Service,IMD,2,Over 52 Weeks,150
Respiratory Medicine Service,IMD,2,Total,20190
Respiratory Medicine Service,IMD,3,Unknown Clock Start,10
Respiratory Medicine Service,IMD,3,01 To 18 Weeks,13665
Respiratory Medicine Service,IMD,3,18 To 52 Weeks,6550
Respiratory Medicine Service,IMD,3,Over 52 Weeks,165
Respiratory Medicine Service,IMD,3,Total,20385
Respiratory Medicine Service,IMD,4,Unknown Clock Start,15
Respiratory Medicine Service,IMD,4,01 To 18 Weeks,13015
Respiratory Medicine Service,IMD,4,18 To 52 Weeks,6340
Respiratory Medicine Service,IMD,4,Over 52 Weeks,180
Respiratory Medicine Service,IMD,4,Total,19545
Respiratory Medicine Service,IMD,5,Unknown Clock Start,10
Respiratory Medicine Service,IMD,5,01 To 18 Weeks,12515
Respiratory Medicine Service,IMD,5,18 To 52 Weeks,6060
Respiratory Medicine Service,IMD,5,Over 52 Weeks,135
Respiratory Medicine Service,IMD,5,Total,18720
Respiratory Medicine Service,IMD,6,Unknown Clock Start,15
Respiratory Medicine Service,IMD,6,01 To 18 Weeks,11850
Respiratory Medicine Service,IMD,6,18 To 52 Weeks,5825
Respiratory Medicine Service,IMD,6,Over 52 Weeks,150
Respiratory Medicine Service,IMD,6,Total,17840
Respiratory Medicine Service,IMD,7,Unknown Clock Start,15
Respiratory Medicine Service,IMD,7,01 To 18 Weeks,11355
Respiratory Medicine Service,IMD,7,18 To 52 Weeks,5545
Respiratory Medicine Service,IMD,7,Over 52 Weeks,150
Respiratory Medicine Service,IMD,7,Total,17065
Respiratory Medicine Service,IMD,8,Unknown Clock Start,15
Respiratory Medicine Service,IMD,8,01 To 18 Weeks,11145
Respiratory Medicine Service,IMD,8,18 To 52 Weeks,5315
Respiratory Medicine Service,IMD,8,Over 52 Weeks,145
Respiratory Medicine Service,IMD,8,Total,16620
Respiratory Medicine Service,IMD,9,Unknown Clock Start,20
Respiratory Medicine Service,IMD,9,01 To 18 Weeks,10445
Respiratory Medicine Service,IMD,9,18 To 52 Weeks,5075
Respiratory Medicine Service,IMD,9,Over 52 Weeks,135
Respiratory Medicine Service,IMD,9,Total,15675
Respiratory Medicine Service,Sex,Female,Unknown Clock Start,40
Respiratory Medicine Service,Sex,Female,01 To 18 Weeks,56270
Respiratory Medicine Service,Sex,Female,18 To 52 Weeks,27255
Respiratory Medicine Service,Sex,Female,Over 52 Weeks,650
Respiratory Medicine Service,Sex,Female,Total,84215
Respiratory Medicine Service,Sex,Male,Unknown Clock Start,55
Respiratory Medicine Service,Sex,Male,01 To 18 Weeks,59545
Respiratory Medicine Service,Sex,Male,18 To 52 Weeks,27995
Respiratory Medicine Service,Sex,Male,Over 52 Weeks,650
Respiratory Medicine Service,Sex,Male,Total,88245
Rheumatology Service,Age,0-18 Years,01 To 18 Weeks,1525
Rheumatology Service,Age,0-18 Years,18 To 52 Weeks,705
Rheumatology Service,Age,0-18 Years,Over 52 Weeks,20
Rheumatology Service,Age,0-18 Years,Total,2250
Rheumatology Service,Age,19-64 Years,Unknown Clock Start,30
Rheumatology Service,Age,19-64 Years,01 To 18 Weeks,49195
Rheumatology Service,Age,19-64 Years,18 To 52 Weeks,25430
Rheumatology Service,Age,19-64 Years,Over 52 Weeks,575
Rheumatology Service,Age,19-64 Years,Total,75235
Rheumatology Service,Age,Over 65 Years,Unknown Clock Start,35
Rheumatology Service,Age,Over 65 Years,01 To 18 Weeks,27965
Rheumatology Service,Age,Over 65 Years,18 To 52 Weeks,13185
Rheumatology Service,Age,Over 65 Years,Over 52 Weeks,335
Rheumatology Service,Age,Over 65 Years,Total,41515
Rheumatology Service,Ethnicity,99: Not known,01 To 18 Weeks,2605
Rheumatology Service,Ethnicity,99: Not known,18 To 52 Weeks,1045
Rheumatology Service,Ethnicity,99: Not known,Over 52 Weeks,45
Rheumatology Service,Ethnicity,99: Not known,Total,3695
Rheumatology Service,Ethnicity,A: British,Unknown Clock Start,55
Rheumatology Service,Ethnicity,A: British,01 To 18 Weeks,59460
Rheumatology Service,Ethnicity,A: British,18 To 52 Weeks,29585
Rheumatology Service,Ethnicity,A: British,Over 52 Weeks,720
Rheumatology Service,Ethnicity,A: British,Total,89820
Rheumatology Service,Ethnicity,B: Irish,01 To 18 Weeks,500
Rheumatology Service,Ethnicity,B: Irish,18 To 52 Weeks,235
Rheumatology Service,Ethnicity,B: Irish,Over 52 Weeks,*
Rheumatology Service,Ethnicity,B: Irish,Total,740
Rheumatology Service,Ethnicity,C: Any other white background,Unknown Clock Start,*
Rheumatology Service,Ethnicity,C: Any other white background,01 To 18 Weeks,4240
Rheumatology Service,Ethnicity,C: Any other white background,18 To 52 Weeks,2200
Rheumatology Service,Ethnicity,C: Any other white background,Over 52 Weeks,45
Rheumatology Service,Ethnicity,C: Any other white background,Total,6490
Rheumatology Service,Ethnicity,D: White and Black Caribbean,01 To 18 Weeks,230
Rheumatology Service,Ethnicity,D: White and Black Caribbean,18 To 52 Weeks,110
Rheumatology Service,Ethnicity,D: White and Black Caribbean,Over 52 Weeks,*
Rheumatology Service,Ethnicity,D: White and Black Caribbean,Total,345
Rheumatology Service,Ethnicity,E: White and Black African,Unknown Clock Start,*
Rheumatology Service,Ethnicity,E: White and Black African,01 To 18 Weeks,110
Rheumatology Service,Ethnicity,E: White and Black African,18 To 52 Weeks,60
Rheumatology Service,Ethnicity,E: White and Black African,Over 52 Weeks,*
Rheumatology Service,Ethnicity,E: White and Black African,Total,175
Rheumatology Service,Ethnicity,F: White and Asian,01 To 18 Weeks,185
Rheumatology Service,Ethnicity,F: White and Asian,18 To 52 Weeks,120
Rheumatology Service,Ethnicity,F: White and Asian,Over 52 Weeks,*
Rheumatology Service,Ethnicity,F: White and Asian,Total,310
Rheumatology Service,Ethnicity,G: Any other mixed background,Unknown Clock Start,*
Rheumatology Service,Ethnicity,G: Any other mixed background,01 To 18 Weeks,515
Rheumatology Service,Ethnicity,G: Any other mixed background,18 To 52 Weeks,280
Rheumatology Service,Ethnicity,G: Any other mixed background,Over 52 Weeks,*
Rheumatology Service,Ethnicity,G: Any other mixed background,Total,805
Rheumatology Service,Ethnicity,H: Indian,Unknown Clock Start,*
Rheumatology Service,Ethnicity,H: Indian,01 To 18 Weeks,2255
Rheumatology Service,Ethnicity,H: Indian,18 To 52 Weeks,1255
Rheumatology Service,Ethnicity,H: Indian,Over 52 Weeks,15
Rheumatology Service,Ethnicity,H: Indian,Total,3530
Rheumatology Service,Ethnicity,J: Pakistani,01 To 18 Weeks,1725
Rheumatology Service,Ethnicity,J: Pakistani,18 To 52 Weeks,775
Rheumatology Service,Ethnicity,J: Pakistani,Over 52 Weeks,*
Rheumatology Service,Ethnicity,J: Pakistani,Total,2505
Rheumatology Service,Ethnicity,K: Bangladeshi,01 To 18 Weeks,575
Rheumatology Service,Ethnicity,K: Bangladeshi,18 To 52 Weeks,255
Rheumatology Service,Ethnicity,K: Bangladeshi,Over 52 Weeks,*
Rheumatology Service,Ethnicity,K: Bangladeshi,Total,835
